Review id,Username,Rating,Review text,Date
05905d24-e8b2-4616-a95c-72550ba97d1e,Pengguna Google,5,bagus,2025-12-30 16:08:23
48101c8e-e536-49e9-8f30-f021ed9ce9ab,Pengguna Google,5,bagusss,2025-12-30 16:02:06
28fc7b36-b1e4-4c17-b0a6-e5b07e14f9e1,Pengguna Google,5,cukup membantu dalam transaksi,2025-12-30 16:00:56
e78b3988-e7dc-42b6-a06c-4616df9b744a,Pengguna Google,1,"pelayanan buruk, tidak mampu menyelesaikan masalah customer dengan cepat...uang sya blm di kembalikan dri pihak shopee",2025-12-30 16:00:28
9985c9b9-ebdc-4569-a1c5-e001338b6017,Pengguna Google,5,"oke lah, membantu",2025-12-30 15:50:50
c55dbc9e-9268-4027-bed6-522df547dd9d,Pengguna Google,1,PENIPU!. Saya klaim reward Shopee VIP Roti'o 1 Rupiah mesti suruh Instal shopeepay. Udah download ternyata cuma reward 100 rupiah. Seharusnya S&K nya dibilang di awal. P E N I PU,2025-12-30 15:49:29
56db9898-f0fa-4e80-ab17-af3b92d60ca1,Pengguna Google,5,sangat membantu,2025-12-30 15:45:45
1c20773c-cf5a-4930-9db8-28ec5ca7d982,Pengguna Google,1,"penipu, tulis diskon 14% pas mau beli malah gk dapat diskonnya, org udh di tf lagi 22.400",2025-12-30 15:42:12
9a6ba96d-9d6b-4b33-9011-9d48510e1cf1,Pengguna Google,1,ga bisa ganti KTP baru,2025-12-30 15:41:41
50cefc33-130e-49fb-b9f9-216d9669448c,Pengguna Google,1,"Pengembalian dana sangat tidak adil, pengembalian barang juga sangat sulit tidak bisa di jemput kurir padahal toko banyak penipu. membuat saya rugi menerima aja keputusan tidak adil. aplikasi sangat mengecewakan.",2025-12-30 15:37:09
472d1f02-821a-47ae-bd73-4fe42ef2d5a2,Pengguna Google,5,"praktis, mudah digunakan",2025-12-30 15:34:30
fa1be9c4-13e1-48b3-bc57-c8736fef08d1,Pengguna Google,5,bagus,2025-12-30 15:31:37
8fb82c15-ffd0-4252-8372-217bac80e066,Pengguna Google,5,⭐⭐⭐⭐⭐ 👍👍👍👍👍,2025-12-30 15:24:08
44eb3942-205f-4442-92e8-46af78ea3b36,Pengguna Google,5,aku kasih bintang lima biar komen aku di atas ini aplikasi sangat tidak bagus,2025-12-30 15:14:14
e35ee353-f7aa-4ae0-83e1-cbc896abbbd9,Pengguna Google,5,bagus sekali,2025-12-30 15:12:43
6bb1aac0-d0b1-4f84-9763-6c7c498abd5d,Pengguna Google,5,"suka berguna juga ya,programnya & internalnya lebih fleksibel dipakai,tidak beriklan,bug,ataupun lelet,cepat bila dijalankan & mengakses smu menu2nya. Tapi di sayangkan pernah juga dipakai terkadang agak"" sulit membukanya pas saat koneksi lagi buruk / tidak stabil,terkadang perputarannya lambat banget dan cuma berputar-putar saja. mungkin cuma hal yang biasa terjadi di apps ini dan yang lain-lainnya sesuai pengalaman transaksi sukses,,masukan tuk perkembangannya dibenahi segalanya...",2025-12-30 15:09:37
ea6c35ae-f24c-4109-b3d9-6dfb0d1239cc,Pengguna Google,5,mantap pake shopeepay,2025-12-30 15:08:59
089065c3-2ea6-4f1f-a3b2-93d3ccfc9600,Pengguna Google,2,setiap minggu minta update apk.bikin lemot dan kenapa pinjaman saya selalu ditolak.,2025-12-30 15:06:27
b52cc311-4d67-4dae-83dc-c8fb5883c93e,Pengguna Google,5,Oke,2025-12-30 15:02:20
7afdc634-7f68-49fc-8b8d-1cda57eb203b,Pengguna Google,5,bagus ..semua pembayaran bisa pakai spay...mudah dan cepat,2025-12-30 14:51:17
ee0a4eab-4d60-4b17-b7d7-f6308c9c8b8f,Pengguna Google,5,sangat mudah dn cepat,2025-12-30 14:47:32
871a99d1-75db-49cd-9cfa-fd5b245a9ac5,Pengguna Google,5,Depresi,2025-12-30 14:40:11
b64fcb22-d99d-4c93-85f8-c70a7773052b,Pengguna Google,5,lebih pakai aplikasi ini,2025-12-30 14:36:24
2ed3338d-e4a9-44ce-b0f7-43dfaad43445,Pengguna Google,5,sangat baik,2025-12-30 14:32:43
0bb925ce-a37d-4903-99bc-c2e5d2f98223,Pengguna Google,5,sangat membantu. makasih,2025-12-30 14:31:24
a7887c69-2a7b-4d50-93a1-df41323cbb5b,Pengguna Google,5,ok,2025-12-30 14:16:53
2cb869fe-3bb0-4621-b23b-6b83c26b2def,Pengguna Google,1,Tidak bisa buat bayar quaris padahal udah update dan bersihkan data cache. Tidak ada perbaikan!!! selalu muncul kesalahan sistem😔😭,2025-12-30 14:15:27
91149659-0d21-439b-abf6-25518de1862f,Pengguna Google,1,aplikasi busuk gk bs terpakai saldo saya nyangkut di aplikasi gk bs di tarik gk bs buat belanja. Bgmn tuh min?,2025-12-30 14:14:59
5b4dda6c-abb7-41f4-85ad-e81cf10c383c,Pengguna Google,5,bagus banget pula,2025-12-30 14:10:16
b2ffbed6-9889-4d5d-8169-d29d447b60e0,Pengguna Google,5,baik,2025-12-30 14:05:04
7fe40512-4897-430e-a912-62cca6df106b,Pengguna Google,5,good job,2025-12-30 14:04:33
2315e385-66af-4e9c-9dc4-1312cba141cf,Pengguna Google,1,saya mendapatkan voucher gratis cicilan 1x pembayaran tapi tetap saja harus membayarnya. kecewa.,2025-12-30 14:02:10
12da78ec-3476-41c0-9b53-1e5b6c4de52c,Pengguna Google,5,"pengen ganti nomor ribetnya minta ampun, minta kode OTP selalu ada kesalahan.👎",2025-12-30 14:01:48
acbc684d-2be7-488b-9851-29c6f01a6c1f,Pengguna Google,5,mantap,2025-12-30 14:00:10
f120f895-8952-4800-8557-6e752ebe16b0,Pengguna Google,5,"kak acc aku ,aku mau kredit tapi selalu ditolak,acc plis bingung kalo hrs ditolak trs🥺🥺",2025-12-30 13:48:29
b293b587-ad47-40a5-a004-9ce965ada7c5,Pengguna Google,5,oklah,2025-12-30 13:45:45
d2a2f61a-6541-44f0-a789-b536fdc7c9c3,Pengguna Google,5,sangat membantu,2025-12-30 13:38:15
f714d4c7-cd4e-48b8-9d63-82bf6004a066,Pengguna Google,5,cukup membantu,2025-12-30 13:23:42
2b3829dd-fa74-4c63-af21-81098d97b279,Pengguna Google,5,good job,2025-12-30 13:18:42
781f5009-fd48-49b1-8cb2-a8d51e8c0924,Pengguna Google,5,aku suka apk ini,2025-12-30 13:12:41
c55a6405-b112-4fc7-8295-1cbfa7cad855,Pengguna Google,3,agak lemot,2025-12-30 13:11:38
434eacaa-e6b8-4402-96ea-b7d1e45cb252,Pengguna Google,5,bagus,2025-12-30 12:55:51
5af6b2cb-c575-4217-852e-622809f5a2ee,Pengguna Google,5,TOP BGT,2025-12-30 12:52:23
ff843ffa-bf45-4cee-bc48-cec8d4d552d9,Pengguna Google,5,mudah di gunakan dan proseny cepat,2025-12-30 12:38:55
ec36ea20-fbdb-4408-821c-0a9fd457a6ce,Pengguna Google,1,"kurang nyaman, susah buat ganti ganti akun",2025-12-30 12:34:08
c4a6cd0b-d918-4408-8b16-68f2d5b1ff0b,Pengguna Google,5,mantap,2025-12-30 12:26:37
7b9b1ac9-5efd-4d07-b3c0-d46f63bbe7af,Pengguna Google,5,Aplikasinya sangat bagus,2025-12-30 12:20:08
f05a9897-8b94-412c-a8e7-b7c929312af2,Pengguna Google,5,serba bisaa,2025-12-30 12:20:08
c8bb9fbe-361a-4cb0-b4b1-2ed488b5dbb6,Pengguna Google,5,jos bagus dan membantu,2025-12-30 12:12:54
bc0f3f1e-ac2d-4709-ba8f-37f3d288f35b,Pengguna Google,5,sangat membantu ok mantap,2025-12-30 12:04:58
bc92e1b9-43ac-4605-8766-91b7fd57828f,Pengguna Google,5,"boleh di coba, kalau tidak terbukti silahkan uninstall kalau saya sejauh ini masih sangat puas belum ada aplikasi pesaing yang bisa gantikan shoopee dan fiturnya di hati dan kehidupan sehari-hari saya. kalau kamu saya gak tau coba cek ke diri kamu sendiri aja jangan ikutan orang nyamannya kamu dimna. kalau aku disini",2025-12-30 11:58:05
40d7aef9-9405-46b9-8cf2-3e3586e0e6a5,Pengguna Google,5,mantap,2025-12-30 11:53:04
8e581517-7165-4451-b4d5-6dbb4b8ce651,Pengguna Google,5,aplikasi yg sangat berguna,2025-12-30 11:38:46
6d94fe6e-f2e2-49c3-85a7-d344d1ff151d,Pengguna Google,5,top sekali,2025-12-30 11:27:51
f3406290-75e5-4a70-8ecd-f064c1b5a9d0,Pengguna Google,5,kereeeeen,2025-12-30 11:24:51
b515709f-bba4-45e0-82df-10ffb5cc822e,Pengguna Google,5,Mantul,2025-12-30 11:21:50
2e05b246-337a-4597-9413-26a2e6cbe013,Pengguna Google,5,love sakebon,2025-12-30 11:14:19
72c00745-7e93-4e87-964d-5702a470c695,Pengguna Google,5,bagus,2025-12-30 11:00:33
a1b0e0da-6c10-421e-843e-a0bdb8388794,Pengguna Google,5,luar biasa,2025-12-30 10:54:47
dbaa9417-d3ac-4161-a0d2-4ede790314a4,Pengguna Google,5,bagus ..,2025-12-30 10:51:03
ce8f04c4-0cbc-45f4-94b0-e5e89a4438dc,Pengguna Google,5,mantap,2025-12-30 10:43:23
02761bab-0a16-4f80-9544-e049402f5d2c,Pengguna Google,5,shopee kasi aku playleter,2025-12-30 10:28:45
ea8c5fd0-caad-473f-a27a-98903e4a3fcd,Pengguna Google,5,love you,2025-12-30 10:25:33
d253876e-f9f3-44a3-8c71-bac66e2dfa08,Pengguna Google,4,nice,2025-12-30 10:11:53
31d29464-6f13-40b4-b916-32ead4adb0c6,Pengguna Google,5,Sangat membantu,2025-12-30 10:08:01
10514e44-788a-40df-a308-f32f8e2c8506,Pengguna Google,5,mantap,2025-12-30 09:59:34
5e974894-b569-4e83-ac67-cdc1a24dd23a,Pengguna Google,1,reguler pra bayar pun TELAT BRUTAL,2025-12-30 09:59:13
79f8ace1-ebfd-4397-a1fb-04dc35cd6d8a,Pengguna Google,5,sangat membantu sekali...mantap,2025-12-30 09:53:16
075b64d4-2cb3-465d-966c-430742737f8b,Pengguna Google,5,semua jadi lebih mudah dengan Shoppe pay,2025-12-30 09:46:11
7dbfc995-3e60-4e44-a5db-50efd3abbdd7,Pengguna Google,5,"Suka berguna praktis, program & internalnya lebih fleksibel dipakai,bebas iklan,bug,ataupun lelet,cepat bila dijalankan & mengakses smua menu2nya.Tapi di sayangkan pernah juga dipake terkadang agak"" sulit membukanya pas saat koneksi lagi buruk / tidak stabil,terkadang perputarannya lambat banget dan cuma berputar-putar saja. mungkin cuma hal yang biasa terjadi di apps ini & yg lain-lainnya sesuai pengalaman transaksi sukses,,masukan tuk perkembangannya dibenahi lebih bersinergi semuan.",2025-12-30 09:31:47
a040cbdf-9277-4c3c-8f17-2c323e400125,Pengguna Google,5,sangat membantu,2025-12-30 09:14:52
b4cb9f83-68eb-4c8b-9477-5d21ca5e5004,Pengguna Google,1,Nggak bisa buat bayar quaris padahal udah update dan hapus data cache. Kesalahan sistem terus👎👎👎,2025-12-30 09:13:17
7ce9b519-ddaa-4f48-b733-8cc5943406b3,Pengguna Google,2,ganggu banget ih lagi main game serius seriusnya malah muncul iklan ini mulu mana langsung masuk ke aplikasi nyaaa 😭,2025-12-30 09:09:53
8728b1bb-0778-48a9-9f80-b732ea64e00c,Pengguna Google,5,Aplikasi Paling Best Pokoknya😇😇😇,2025-12-30 09:03:33
119b0b3c-eae0-4c22-a5d8-fee0e4fc0a97,Pengguna Google,1,"Minta update, m-mulu HBSin kuota.. otw hapus atuh•!🙏🥺",2025-12-30 08:56:10
ec1ee7af-d95c-4bc4-903c-31289313bcfc,Pengguna Google,5,"Pokoknya bagus juga harga,terjangkau.programnya & internalnya lebih bekerja dgn baik,bebas iklan,bug,ataupun lelet,cepatlah ketika dijalankan & mengakses smua menu2nya.Tapi di sayangkan sering ketika dipakai terkadang agak"" sulit membukanya pas saat koneksi lagi buruk / tidak stabil, terkadang loadingnya lambat banget dan cuma berputar-putar saja. mungkin cuma hal yang biasa terjadi di apps ini dan yang lain-lainnya sesuai pengalaman transaksi mantap,masukan tuk bagusnya dibenahi segalanya👍.",2025-12-30 08:52:34
5173c8aa-7f09-41b3-b49a-f63f7875ae5b,Pengguna Google,5,pas dengan keadaan,2025-12-30 08:51:40
042c8ae8-57b5-4ba9-9e3b-095c8c3046f2,Pengguna Google,5,good apk,2025-12-30 08:37:58
cd581fd5-0084-4282-aca2-836329644ff2,Pengguna Google,5,gud,2025-12-30 08:35:26
933d13cc-2f9a-43ce-a782-fb15df9687ad,Pengguna Google,2,tolong hapus seluruh data saya yh terdaftar di Shopeepay ini.. saya gk jadi ajukan pinjaman..alasannya baru instal apk ini.. baru daftar langsung di tolak ..dgn alasan tidak dapat memberikan pinjaman. padahal saya blm mengajukan pinjaman . yaa sudah saya hapus lagi aja apk ini untuk apalagi percumah...,2025-12-30 08:31:42
6bc2b217-1d10-4014-b41a-f5c288f06847,Pengguna Google,5,"apk nya simple dan bagus buat transaksi,terima kasih",2025-12-30 08:26:07
d04148aa-9853-4b88-8121-0c25a74abd7c,Pengguna Google,5,wihh keren,2025-12-30 08:22:11
bb2c8680-0bdf-4d2a-b44f-a2e16a4c8732,Pengguna Google,5,belanja paling enak dsini 😊,2025-12-30 08:15:48
383e7176-4e8b-4c14-a3e4-23de337d0d5a,Pengguna Google,5,Terima kasih,2025-12-30 08:11:42
3bb00e3b-355c-4b29-a6f2-64a08a07026b,Pengguna Google,5,okey sih,2025-12-30 08:11:33
d73725c0-e110-4356-aa7a-7c4fee1638da,Pengguna Google,4,saran buat shopeepay saat kirim sesama shopee pay kalau bisa di tampilkan nama dan no penerima kan tujuan.nya buat bukti,2025-12-30 08:07:03
c31387ad-83bf-457b-9764-c3637d6fda2e,Pengguna Google,5,sangat membantu,2025-12-30 07:54:25
9477dd8d-e344-46cc-b117-905dc14f4012,Pengguna Google,5,sangat menarik dan mempermudah untuk pembayaran,2025-12-30 07:47:41
18ea076d-5a91-4e8d-ba84-7eb9aa2fb707,Pengguna Google,5,good loh,2025-12-30 07:44:20
e620846b-ef66-4164-8376-ee1dd1ef5017,Pengguna Google,5,ada diamond geratis,2025-12-30 07:31:24
5e614af6-6292-4900-a328-0e75ad66a03a,Pengguna Google,5,ok,2025-12-30 07:13:52
5787082f-a832-4172-a043-2cb0c7056c8c,Pengguna Google,5,bagus,2025-12-30 07:10:15
7767d84f-bd30-4377-bb38-a1ddbe5e1909,Pengguna Google,5,ok,2025-12-30 07:04:31
b0430f00-5cc0-4b6c-a4cc-66d7f3191186,Pengguna Google,5,sangat memudahkan untuk bertransaksi,2025-12-30 07:00:55
253b2831-ddf0-4cea-bce0-4762fa0bbc7e,Pengguna Google,5,Sangat membantu utk segala proses pembayaran transaksi keuangan sy khususnya utk media pembayaran..,2025-12-30 06:55:11
e4837db7-e0d0-4dec-a7ba-9263624c43bb,Pengguna Google,5,apk mantapp lancar Jaya.. kpn Shopee pinjam lolos min?? saya sdh rajin belanja.. saya perlu spinjam untuk usaha warung agar berkembang ke dpn.. semoga di dengarkan keluh kesah saya,2025-12-30 06:51:14
57e7bcc2-abeb-4a37-b940-637604aa69f1,Pengguna Google,5,mantap mudah 🥰,2025-12-30 06:45:22
4039b87e-b924-4bce-9cdd-13aadc1e27b0,Pengguna Google,5,sangat canggih,2025-12-30 06:35:09
aaffe852-0cea-488d-a381-49438b0693e3,Pengguna Google,5,bagus praktis,2025-12-30 06:33:38
913f62d6-888c-4467-bf74-ae5ac9363194,Pengguna Google,5,membuat jadi lebih mudah dan praktis,2025-12-30 06:30:57
2ebb404a-37f0-4e63-a178-dd27fad35235,Pengguna Google,5,Terima kasih... dengan Shopee saya bisa menambah wawasan baru dalam transaksi digital,2025-12-30 06:29:14
e0022f75-b370-4c2c-a7c7-fb8167c78dbc,Pengguna Google,5,good nice,2025-12-30 06:11:37
b762805d-f85c-49db-ae53-27d88a26c345,Pengguna Google,1,Saya topup gopay dari tgl 25 sampai sekarang dananya gk masuk.... Mana kalian bilang dana akan masuk di tgl 29?? saya bener2 butuh itu dana tapi kalian pending dana saya!!!!!!!.... JANGAN PERNAH TOPUP ATAU APAPUN DR APK INI NANTI DI PENDING... YANG SUSAH KITA SEBAGAI KONSUMEN. DARI KEMARIN CS BLG PENGECEKAN SELAMA ITU KAH? KALIAN MINTA BUKTI SS TRANSAKSI DR GOPAY.. SAYA KIRIM DAN BUKTI MEMANG SALDO GK MASUK SAMPAI KEMARIN,2025-12-30 06:05:37
61f61f79-a865-4894-99c1-db13364cb3c2,Pengguna Google,5,mantappp,2025-12-30 05:42:03
9fcc7d70-7cfd-426a-a577-1dd50eadee6c,Pengguna Google,5,gaga banget,2025-12-30 05:31:15
a4dd6988-fcbe-40f0-a961-d46d85ae9a87,Pengguna Google,1,gak ada kejelasan topup saldo di pending 1 hari,2025-12-30 05:18:23
cb8ac037-e19d-4aca-8bec-6b690ef6acbb,Pengguna Google,5,"saya berusaha untuk menggunakan dan sampai saat ini saya tidak bisa, apakah dapat di gunakan atau belum saldo Splateer 300 itu🤦🤦",2025-12-30 05:14:31
451888ae-e578-4df9-aaab-8ef8c6b4edd9,Pengguna Google,5,simple,2025-12-30 05:12:52
c9cc1413-d4a7-4bea-aa65-b01d5a9c892d,Pengguna Google,5,sangat membantu tuk urusan uang digital,2025-12-30 05:12:07
8ad5cc0c-71a2-484f-9bf8-5ee79d8d071c,Pengguna Google,5,suka,2025-12-30 04:52:48
2117c37e-ad64-4f48-84c2-a7271f6bf909,Pengguna Google,5,mantap,2025-12-30 04:51:16
94d8058a-86fc-4db2-8104-b40a7d3bd8e0,Pengguna Google,5,aplikasihnya okee mudah di gunakan mantep dahh👍👍,2025-12-30 04:40:37
674209c2-341c-42e5-a7f5-59dc8cb5b47f,Pengguna Google,5,mantap,2025-12-30 04:29:31
6e4a8300-64af-4171-a224-a87d09555b7f,Pengguna Google,5,"bagus, banyakin promonya ya!",2025-12-30 04:21:21
b554ad34-9c22-4fd9-a224-244a3ce5c733,Pengguna Google,5,"Bagus dan oke juga harga,terjangkau.programnya & internalnya lebih bekerja dgn baik,bebas iklan,bug,ataupun lelet,cepatlah ketika dijalankan & mengakses smua menu2nya. Tapi di sayangkan sering ketika dipakai terkadang agak"" sulit membukanya pas saat koneksi lagi buruk / tidak stabil, terkadang loadingnya lambat banget dan cuma berputar-putar saja. mungkin cuma hal yang biasa terjadi di apps ini dan yang lain-lainnya sesuai pengalaman transaksi sukses,masukan tuk bagusnya dibenahi segalanya🎉",2025-12-30 03:59:55
b17a72eb-4174-4ec6-882a-599a2f8f0acf,Pengguna Google,5,bagus dan Bermanfaat,2025-12-30 03:49:55
2fe2363d-f7e5-45fe-bdd5-03a1caf2ab47,Pengguna Google,5,aplikasi nya keren,2025-12-30 03:43:11
3124ff14-c44f-445b-8ac0-942c5422a2ab,Pengguna Google,5,aplikasi sangat bagus mantap 👍👍,2025-12-30 03:17:32
